GUID,GEOGID,GEOGDESC,T3_1YES,T3_1NO,T3_1NS,T3_1T,T3_2DIM,T3_2DIDOM,T3_2DIWOM,T3_2DILOOM,T3_2DINOM,T3_2DOESM,T3_2WOESM,T3_2LOOESM,T3_2NOESM,T3_2NSM,T3_2ALLM,T3_2DIF,T3_2DIDOF,T3_2DIWOF,T3_2DILOOF,T3_2DINOF,T3_2DOESF,T3_2WOESF,T3_2LOOESF,T3_2NOESF,T3_2NSF,T3_2ALLF,T3_2DIT,T3_2DIDOT,T3_2DIWOT,T3_2DILOOT,T3_2DINOT,T3_2DOEST,T3_2WOEST,T3_2LOOEST,T3_2NOEST,T3_2NST,T3_2ALLT
2AE19629208013A3E055000000000001,ED3409_27102,Ballynagar,70,111,8,189,9,0,0,1,0,0,0,12,8,0,30,15,0,0,0,0,0,0,16,9,0,40,24,0,0,1,0,0,0,28,17,0,70
2AE1962920AF13A3E055000000000001,ED3409_27103,Bracklagh,192,249,7,448,34,0,2,0,0,0,6,26,23,3,94,30,0,0,0,0,1,6,42,19,0,98,64,0,2,0,0,1,12,68,42,3,192
2AE1962920B013A3E055000000000001,ED3409_27104,Bullaun,117,153,19,289,22,1,1,0,0,1,5,20,8,0,58,16,1,0,0,0,1,8,18,15,0,59,38,2,1,0,0,2,13,38,23,0,117
2AE1962920BF13A3E055000000000001,ED3409_27105,Cappalusk,177,186,5,368,35,1,0,0,0,3,4,34,14,0,91,26,0,0,0,0,2,6,30,20,2,86,61,1,0,0,0,5,10,64,34,2,177
2AE1962920D813A3E055000000000001,ED3409_27106,Castleboy,251,262,4,517,37,0,3,1,3,1,9,22,45,1,122,30,1,4,0,1,3,7,42,40,1,129,67,1,7,1,4,4,16,64,85,2,251
2AE19629205313A3E055000000000001,ED3409_27107,Cloonkeen,176,267,6,449,29,0,2,0,0,1,4,24,17,0,77,33,6,1,1,0,0,6,30,21,1,99,62,6,3,1,0,1,10,54,38,1,176
2AE19629205513A3E055000000000001,ED3409_27108,Colmanstown,54,73,0,127,3,1,0,0,0,1,2,14,7,0,28,8,0,0,0,0,0,3,11,4,0,26,11,1,0,0,0,1,5,25,11,0,54
2AE1962922E713A3E055000000000001,ED3409_27109,Craughwell,824,829,46,"1,699",130,1,1,1,0,10,31,126,86,0,386,157,0,2,0,2,7,26,154,88,2,438,287,1,3,1,2,17,57,280,174,2,824
2AE19629231013A3E055000000000001,ED3409_27110,Derrylaur,42,57,2,101,7,0,0,0,0,0,1,5,5,0,18,3,1,0,0,0,1,3,12,4,0,24,10,1,0,0,0,1,4,17,9,0,42
2AE19629232013A3E055000000000001,ED3409_27111,Drumkeary,253,300,9,562,28,0,0,1,1,1,7,50,38,1,127,33,0,1,1,0,4,9,47,29,2,126,61,0,1,2,1,5,16,97,67,3,253
2AE19629234713A3E055000000000001,ED3409_27112,Graigabbey,162,201,1,364,33,0,0,0,0,2,3,22,9,0,69,37,0,0,0,0,5,2,38,10,1,93,70,0,0,0,0,7,5,60,19,1,162
2AE19629234813A3E055000000000001,ED3409_27113,Grange,327,385,14,726,47,0,0,0,0,0,6,50,47,2,152,60,1,0,0,0,4,9,71,29,1,175,107,1,0,0,0,4,15,121,76,3,327
2AE19629235413A3E055000000000001,ED3409_27114,Greethill,530,409,12,951,92,3,0,2,0,3,10,84,62,4,260,85,5,0,3,0,4,16,105,52,0,270,177,8,0,5,0,7,26,189,114,4,530
2AE19629238B13A3E055000000000001,ED3409_27115,Kilchreest,162,126,8,296,22,0,0,0,0,4,8,26,21,1,82,25,0,1,0,0,6,3,27,18,0,80,47,0,1,0,0,10,11,53,39,1,162
2AE19629238C13A3E055000000000001,ED3409_27116,Kilconickny,304,328,20,652,52,0,0,0,0,4,1,45,31,2,135,66,2,0,0,0,3,9,52,37,0,169,118,2,0,0,0,7,10,97,68,2,304
2AE19629239713A3E055000000000001,ED3409_27117,Kilconierin,267,264,7,538,53,3,1,0,0,1,5,42,30,1,136,36,2,0,0,0,3,10,50,29,1,131,89,5,1,0,0,4,15,92,59,2,267
2AE1962922F413A3E055000000000001,ED3409_27118,Killimor,118,199,2,319,11,0,0,0,0,2,1,17,21,1,53,15,0,1,0,0,0,2,30,17,0,65,26,0,1,0,0,2,3,47,38,1,118
2AE1962922F613A3E055000000000001,ED3409_27119,Killogilleen,425,420,16,861,72,1,0,0,1,5,4,67,43,0,193,88,3,3,0,0,7,12,81,36,2,232,160,4,3,0,1,12,16,148,79,2,425
2AE19629232313A3E055000000000001,ED3409_27120,Kilmeen,253,358,7,618,28,0,1,0,0,0,5,50,23,1,108,49,0,3,0,0,2,11,56,23,1,145,77,0,4,0,0,2,16,106,46,2,253
2AE19629232F13A3E055000000000001,ED3409_27121,Kilreekill,174,141,11,326,20,3,0,0,0,3,10,24,19,0,79,29,1,2,0,0,3,5,36,19,0,95,49,4,2,0,0,6,15,60,38,0,174
2AE19629233B13A3E055000000000001,ED3409_27122,Kilteskill,194,128,8,330,29,2,1,0,1,1,3,28,28,0,93,37,0,0,0,0,4,6,37,17,0,101,66,2,1,0,1,5,9,65,45,0,194
2AE19629234913A3E055000000000001,ED3409_27123,Kiltullagh,341,362,6,709,50,0,0,1,1,7,6,43,41,3,152,75,2,0,0,0,3,8,62,37,2,189,125,2,0,1,1,10,14,105,78,5,341
2AE19629235713A3E055000000000001,ED3409_27124,Lackalea,185,181,15,381,30,2,1,0,0,1,2,27,20,1,84,39,3,0,0,0,8,4,31,16,0,101,69,5,1,0,0,9,6,58,36,1,185
2AE19629235913A3E055000000000001,ED3409_27125,Leitrim,193,259,7,459,29,0,2,0,0,0,1,25,24,2,83,45,1,1,2,0,2,3,35,21,0,110,74,1,3,2,0,2,4,60,45,2,193
2AE19629238D13A3E055000000000001,ED3409_27127,Loughrea Rural,418,416,3,837,58,3,1,0,1,1,9,59,38,0,170,84,1,2,0,0,4,18,98,41,0,248,142,4,3,0,1,5,27,157,79,0,418
2AE19629238E13A3E055000000000001,ED3409_27128,Loughrea Urban,"1,940","3,130",171,"5,241",253,10,1,3,0,17,60,315,172,11,842,339,15,2,0,0,21,82,399,238,2,"1,098",592,25,3,3,0,38,142,714,410,13,"1,940"
2AE1962923AB13A3E055000000000001,ED3409_27130,Mountain,130,136,4,270,18,0,0,0,0,1,5,24,18,0,66,15,0,1,0,0,2,8,20,16,2,64,33,0,1,0,0,3,13,44,34,2,130
2AE1962922DC13A3E055000000000001,ED3409_27131,Movode,122,119,9,250,20,1,0,0,0,2,6,10,14,0,53,16,0,0,0,0,2,9,21,21,0,69,36,1,0,0,0,4,15,31,35,0,122
2AE1962922ED13A3E055000000000001,ED3409_27132,Raford,186,268,5,459,33,0,2,0,0,3,4,28,16,2,88,30,0,3,0,0,0,8,41,15,1,98,63,0,5,0,0,3,12,69,31,3,186
2AE19629233213A3E055000000000001,ED3409_27133,Tiaquin,339,331,9,679,53,1,1,0,0,2,3,47,39,0,146,71,1,3,0,0,6,11,61,39,1,193,124,2,4,0,0,8,14,108,78,1,339
2AE19629235013A3E055000000000001,ED3409_27134,Woodford,153,293,3,449,15,0,0,0,0,0,6,28,20,1,70,27,0,0,1,1,1,0,36,17,0,83,42,0,0,1,1,1,6,64,37,1,153
2AE19629204E13A3E055000000000001,ED3409_27135,Annagh,152,199,7,358,18,2,1,0,0,2,0,27,14,1,65,27,0,0,0,0,1,4,30,24,1,87,45,2,1,0,0,3,4,57,38,2,152
2AE19629208B13A3E055000000000001,ED3409_27136,Ballynakill,282,292,4,578,34,0,1,0,0,2,8,47,34,0,126,49,0,0,0,0,1,9,58,38,1,156,83,0,1,0,0,3,17,105,72,1,282
2AE1962920BD13A3E055000000000001,ED3409_27137,Caltra,193,160,2,355,26,1,0,0,0,2,6,30,31,1,97,31,1,1,0,0,3,5,36,19,0,96,57,2,1,0,0,5,11,66,50,1,193
2AE1962920D713A3E055000000000001,ED3409_27138,Castleblakeney,249,245,8,502,41,0,0,0,0,2,5,46,28,0,122,29,1,0,0,0,5,3,55,34,0,127,70,1,0,0,0,7,8,101,62,0,249
2AE1962920E013A3E055000000000001,ED3409_27139,Castleffrench,247,253,5,505,38,1,0,2,0,2,7,26,36,0,112,45,1,0,0,0,1,12,41,35,0,135,83,2,0,2,0,3,19,67,71,0,247
2AE19629210413A3E055000000000001,ED3409_27140,Clonbrock,268,278,4,550,26,0,0,0,0,5,8,38,39,0,116,32,1,0,0,0,2,10,62,45,0,152,58,1,0,0,0,7,18,100,84,0,268
2AE19629204A13A3E055000000000001,ED3409_27141,Cloonkeen,156,127,4,287,9,0,0,0,0,1,4,29,20,0,63,34,0,0,0,0,0,9,31,18,1,93,43,0,0,0,0,1,13,60,38,1,156
2AE1962922E513A3E055000000000001,ED3409_27142,Cooloo,268,242,5,515,43,0,1,1,0,3,4,44,28,2,126,50,0,1,0,0,3,7,40,40,1,142,93,0,2,1,0,6,11,84,68,3,268
2AE19629230413A3E055000000000001,ED3409_27143,Derryglassaun,368,439,9,816,42,1,0,1,0,1,9,55,57,1,167,50,1,0,0,0,7,12,71,59,1,201,92,2,0,1,0,8,21,126,116,2,368
2AE1962922E813A3E055000000000001,ED3409_27144,Killeroran,562,674,18,"1,254",86,2,1,3,0,4,12,92,69,0,269,96,1,0,1,0,5,16,102,71,1,293,182,3,1,4,0,9,28,194,140,1,562
2AE1962922E913A3E055000000000001,ED3409_27145,Killian,180,146,6,332,20,0,1,0,0,2,8,32,22,3,88,30,0,0,0,0,2,7,31,19,3,92,50,0,1,0,0,4,15,63,41,6,180
2AE1962923AA13A3E055000000000001,ED3409_27146,Mount Bellew,906,918,13,"1,837",125,2,0,2,0,7,21,159,82,5,403,153,2,0,1,0,4,30,209,102,2,503,278,4,0,3,0,11,51,368,184,7,906
2AE1962922D013A3E055000000000001,ED3409_27147,Mounthazel,218,277,5,500,24,0,2,0,0,2,10,38,23,0,99,42,0,2,0,0,4,6,46,19,0,119,66,0,4,0,0,6,16,84,42,0,218
2AE19629232713A3E055000000000001,ED3409_27148,Taghboy,106,103,1,210,13,0,0,0,0,1,1,12,16,0,43,12,0,0,1,0,0,11,26,13,0,63,25,0,0,1,0,1,12,38,29,0,106
2AE1962920BE13A3E055000000000001,ED3409_27149,Camas,288,16,3,307,29,18,1,0,0,90,6,0,0,1,145,40,18,0,0,0,77,7,1,0,0,143,69,36,1,0,0,167,13,1,0,1,288
2AE19629204913A3E055000000000001,ED3409_27150,An Fhairche,658,413,16,"1,087",70,3,1,1,1,37,32,104,36,5,290,140,10,0,2,0,32,52,99,29,4,368,210,13,1,3,1,69,84,203,65,9,658
2AE1962922F113A3E055000000000001,ED3409_27152,An Cromp�n,"2,212",153,27,"2,392",238,165,3,1,0,599,32,30,1,10,"1,079",230,199,1,2,0,595,40,47,6,13,"1,133",468,364,4,3,0,"1,194",72,77,7,23,"2,212"
2AE1962922F313A3E055000000000001,ED3409_27153,An Chorr,111,52,1,164,7,2,0,0,0,9,10,28,5,0,61,7,0,0,0,0,8,5,25,5,0,50,14,2,0,0,0,17,15,53,10,0,111
2AE19629234613A3E055000000000001,ED3409_27154,Garmna,"1,177",54,13,"1,244",98,110,1,0,0,371,9,12,1,8,610,116,106,0,0,0,312,15,11,1,6,567,214,216,1,0,0,683,24,23,2,14,"1,177"
2AE1962923A413A3E055000000000001,ED3409_27155,Cill Chuim�n,91,51,2,144,11,4,0,0,0,20,2,5,4,2,48,7,3,0,0,0,17,4,6,5,1,43,18,7,0,0,0,37,6,11,9,3,91
2AE19629236B13A3E055000000000001,ED3409_27156,Leitir Breac�in,71,136,6,213,6,1,0,0,0,4,3,17,5,0,36,6,2,0,0,0,2,4,13,8,0,35,12,3,0,0,0,6,7,30,13,0,71
2AE19629236C13A3E055000000000001,ED3409_27157,Letterfore,94,154,7,255,12,0,0,0,0,3,2,25,4,1,47,10,0,0,0,0,3,6,16,12,0,47,22,0,0,0,0,6,8,41,16,1,94
2AE19629236D13A3E055000000000001,ED3409_27158,Leitir M�ir,762,46,5,813,76,80,2,0,0,215,5,5,0,4,387,71,75,2,0,0,205,12,9,0,1,375,147,155,4,0,0,420,17,14,0,5,762
2AE1962922E013A3E055000000000001,ED3409_27159,Oughterard,"1,111","1,366",54,"2,531",120,6,1,2,1,43,50,216,84,2,525,133,13,3,2,1,47,75,199,111,2,586,253,19,4,4,2,90,125,415,195,4,"1,111"
2AE19629234113A3E055000000000001,ED3409_27161,An Turlach,474,59,1,534,61,34,0,0,0,141,5,10,1,4,256,50,36,0,0,0,115,5,9,1,2,218,111,70,0,0,0,256,10,19,2,6,474
2AE19629235113A3E055000000000001,ED3409_27162,Wormhole,"1,170","1,093",22,"2,285",172,8,5,4,0,32,37,207,79,0,544,220,11,2,0,2,24,68,220,78,1,626,392,19,7,4,2,56,105,427,157,1,"1,170"
2AE19629210213A3E055000000000001,ED3409_27163,Abbeyville,105,160,1,266,7,0,1,0,0,0,2,15,12,0,37,18,0,2,0,0,1,4,22,20,1,68,25,0,3,0,0,1,6,37,32,1,105
2AE19629207513A3E055000000000001,ED3409_27164,Ballyglass,69,99,2,170,5,0,0,0,0,0,0,17,9,0,31,11,2,1,0,1,0,4,12,7,0,38,16,2,1,0,1,0,4,29,16,0,69
2AE19629230213A3E055000000000001,ED3409_27166,Derrew,74,78,7,159,12,0,0,0,0,0,0,10,10,0,32,10,0,1,0,0,1,1,22,7,0,42,22,0,1,0,0,1,1,32,17,0,74
2AE19629232113A3E055000000000001,ED3409_27167,Drummin,152,203,6,361,19,0,0,0,0,1,3,22,21,0,66,23,0,0,0,0,3,7,40,13,0,86,42,0,0,0,0,4,10,62,34,0,152
2AE19629232D13A3E055000000000001,ED3409_27168,Eyrecourt,167,261,7,435,15,0,1,0,0,0,3,22,22,2,65,28,0,2,0,0,1,6,38,27,0,102,43,0,3,0,0,1,9,60,49,2,167
2AE1962922EA13A3E055000000000001,ED3409_27169,Killimor,230,442,6,678,25,0,0,1,1,0,9,29,32,0,97,31,0,1,1,0,0,9,59,32,0,133,56,0,1,2,1,0,18,88,64,0,230
2AE19629231713A3E055000000000001,ED3409_27170,Kilmalinoge,106,120,2,228,14,0,1,0,0,0,2,19,13,0,49,17,0,1,1,0,1,1,15,21,0,57,31,0,2,1,0,1,3,34,34,0,106
2AE19629232513A3E055000000000001,ED3409_27171,Kilquain,106,185,2,293,11,0,0,0,0,0,2,13,17,1,44,13,0,0,0,0,0,1,31,16,1,62,24,0,0,0,0,0,3,44,33,2,106
2AE19629239A13A3E055000000000001,ED3409_27172,Meelick,122,139,1,262,25,0,0,0,0,1,3,15,19,1,64,20,0,0,0,0,0,1,23,12,2,58,45,0,0,0,0,1,4,38,31,3,122
2AE19629239C13A3E055000000000001,ED3409_27173,Moat,45,99,0,144,6,0,0,0,0,0,2,6,4,0,18,11,0,0,0,0,0,2,6,8,0,27,17,0,0,0,0,0,4,12,12,0,45
2AE1962922EB13A3E055000000000001,ED3409_27174,Pallas,167,216,4,387,27,1,0,0,0,0,5,19,18,3,73,27,1,1,0,0,2,5,35,22,1,94,54,2,1,0,0,2,10,54,40,4,167
2AE1962922EC13A3E055000000000001,ED3409_27175,Portumna,785,"1,358",34,"2,177",81,2,5,1,0,5,25,147,80,5,351,107,0,1,2,0,8,22,180,109,5,434,188,2,6,3,0,13,47,327,189,10,785
2AE19629233313A3E055000000000001,ED3409_27176,Tiranascragh,85,82,1,168,11,0,1,0,0,2,4,10,12,0,40,10,0,1,0,0,0,3,12,17,2,45,21,0,2,0,0,2,7,22,29,2,85
2AE19629234F13A3E055000000000001,ED3409_27177,Tynagh,175,258,2,435,28,0,2,0,0,2,5,32,13,0,82,37,1,1,0,0,2,4,30,16,2,93,65,1,3,0,0,4,9,62,29,2,175
2AE1962920FF13A3E055000000000001,ED3409_27178,Abbey East,254,348,10,612,33,0,0,0,1,1,8,36,43,0,122,33,0,3,0,0,1,8,44,43,0,132,66,0,3,0,1,2,16,80,86,0,254
2AE19629210013A3E055000000000001,ED3409_27179,Abbey West,271,437,14,722,32,0,0,1,0,3,9,54,24,0,123,42,0,0,0,0,7,13,48,38,0,148,74,0,0,1,0,10,22,102,62,0,271
2AE19629204613A3E055000000000001,ED3409_27180,Addergoole,236,289,3,528,31,0,0,0,0,1,8,37,37,1,115,26,0,0,3,0,1,6,49,32,4,121,57,0,0,3,0,2,14,86,69,5,236
2AE19629205913A3E055000000000001,ED3409_27181,Annaghdown,605,689,18,"1,312",79,4,3,0,0,7,32,100,58,4,287,100,1,2,0,0,9,33,120,52,1,318,179,5,5,0,0,16,65,220,110,5,605
2AE19629205F13A3E055000000000001,ED3409_27182,Ballinderry,228,225,15,468,33,0,1,1,1,2,8,37,22,1,106,33,0,0,0,2,2,15,43,27,0,122,66,0,1,1,3,4,23,80,49,1,228
2AE19629206813A3E055000000000001,ED3409_27183,Ballinduff,327,363,11,701,39,2,1,0,2,8,5,54,46,0,157,54,2,1,0,0,5,14,58,35,1,170,93,4,2,0,2,13,19,112,81,1,327
2AE19629208E13A3E055000000000001,ED3409_27184,Ballynapark,466,546,24,"1,036",69,1,1,0,0,4,13,54,45,3,190,112,1,0,0,1,1,20,85,52,4,276,181,2,1,0,1,5,33,139,97,7,466
2AE1962920A313A3E055000000000001,ED3409_27185,Beaghmore,143,187,19,349,30,1,0,2,0,3,4,25,6,0,71,25,0,0,0,0,5,2,24,15,1,72,55,1,0,2,0,8,6,49,21,1,143
2AE1962920A413A3E055000000000001,ED3409_27186,Belclare,321,400,8,729,56,2,0,0,1,3,13,46,28,0,149,55,1,0,0,1,5,17,58,35,0,172,111,3,0,0,2,8,30,104,63,0,321
2AE1962920CD13A3E055000000000001,ED3409_27187,Carrownagur,181,250,2,433,39,0,0,0,0,0,2,25,21,2,89,32,0,0,0,2,2,1,27,27,1,92,71,0,0,0,2,2,3,52,48,3,181
2AE1962920D613A3E055000000000001,ED3409_27188,Carrowrevagh,190,217,15,422,25,0,0,0,0,5,5,33,28,0,96,27,0,0,0,1,2,8,30,26,0,94,52,0,0,0,1,7,13,63,54,0,190
2AE1962920F213A3E055000000000001,ED3409_27189,Claretuam,462,472,89,"1,023",65,0,0,0,0,5,11,94,42,1,218,71,4,0,0,0,8,10,86,63,2,244,136,4,0,0,0,13,21,180,105,3,462
2AE19629210313A3E055000000000001,ED3409_27190,Clonbern,164,183,10,357,21,0,0,0,0,0,6,41,16,0,84,29,2,0,0,0,2,4,28,14,1,80,50,2,0,0,0,2,10,69,30,1,164
2AE19629205413A3E055000000000001,ED3409_27191,Cloonkeen,195,244,11,450,29,0,2,0,0,1,3,29,28,2,94,20,0,1,0,0,1,7,42,30,0,101,49,0,3,0,0,2,10,71,58,2,195
2AE1962922F213A3E055000000000001,ED3409_27192,Cummer,486,563,49,"1,098",74,2,3,0,0,9,10,69,51,2,220,106,1,0,0,0,7,16,91,44,1,266,180,3,3,0,0,16,26,160,95,3,486
2AE19629231213A3E055000000000001,ED3409_27193,Donaghpatrick,231,275,17,523,31,0,0,0,0,1,6,45,24,1,108,38,0,0,0,1,2,11,45,26,0,123,69,0,0,0,1,3,17,90,50,1,231
2AE19629231313A3E055000000000001,ED3409_27194,Doonbally,300,288,7,595,41,0,2,0,0,5,7,43,35,2,135,63,1,1,1,0,4,9,59,27,0,165,104,1,3,1,0,9,16,102,62,2,300
2AE19629232213A3E055000000000001,ED3409_27195,Dunmore North,233,302,11,546,33,0,1,0,0,1,12,38,24,0,109,38,2,1,0,0,3,3,45,30,2,124,71,2,2,0,0,4,15,83,54,2,233
2AE19629232B13A3E055000000000001,ED3409_27196,Dunmore South,361,437,7,805,53,0,0,1,0,4,15,59,28,0,160,55,0,1,0,0,6,13,81,44,1,201,108,0,1,1,0,10,28,140,72,1,361
2AE19629232E13A3E055000000000001,ED3409_27197,Foxhall,292,303,13,608,36,0,0,0,0,0,6,50,41,1,134,39,0,0,0,0,4,11,58,45,1,158,75,0,0,0,0,4,17,108,86,2,292
2AE19629235513A3E055000000000001,ED3409_27198,Headford,640,775,56,"1,471",74,0,1,0,0,7,22,100,76,2,282,110,4,1,2,0,10,18,140,72,1,358,184,4,2,2,0,17,40,240,148,3,640
2AE19629235613A3E055000000000001,ED3409_27199,Hillsbrook,310,347,6,663,42,2,1,0,0,0,7,60,27,4,143,56,2,1,0,0,1,3,62,40,2,167,98,4,2,0,0,1,10,122,67,6,310
2AE19629237D13A3E055000000000001,ED3409_27200,Kilbennan,181,153,8,342,22,2,0,0,0,2,2,42,20,2,92,19,2,0,0,0,1,7,40,18,2,89,41,4,0,0,0,3,9,82,38,4,181
2AE19629239913A3E055000000000001,ED3409_27201,Kilcoona,262,354,6,622,38,6,0,1,0,4,9,44,23,3,128,41,2,0,0,0,9,7,54,21,0,134,79,8,0,1,0,13,16,98,44,3,262
2AE1962922CD13A3E055000000000001,ED3409_27202,Killeany,263,309,14,586,34,2,1,3,0,3,6,50,19,0,118,35,1,0,1,0,6,9,63,28,2,145,69,3,1,4,0,9,15,113,47,2,263
2AE1962922CF13A3E055000000000001,ED3409_27203,Killeen,348,319,7,674,38,2,1,0,0,7,4,66,39,1,158,61,2,0,0,0,1,14,69,42,1,190,99,4,1,0,0,8,18,135,81,2,348
2AE1962922DB13A3E055000000000001,ED3409_27204,Killererin,363,380,2,745,44,1,1,2,0,1,11,57,40,0,157,53,0,0,0,0,3,13,80,56,1,206,97,1,1,2,0,4,24,137,96,1,363
2AE19629230513A3E055000000000001,ED3409_27205,Killower,429,405,23,857,61,0,3,1,0,6,13,61,41,1,187,81,2,2,0,0,7,7,82,60,1,242,142,2,5,1,0,13,20,143,101,2,429
2AE19629231513A3E055000000000001,ED3409_27206,Killursa,476,606,14,"1,096",75,3,1,1,1,5,15,77,39,1,218,75,4,2,2,0,5,17,106,45,2,258,150,7,3,3,1,10,32,183,84,3,476
2AE19629232413A3E055000000000001,ED3409_27207,Kilmoylan,488,527,7,"1,022",69,4,2,1,0,8,9,83,47,2,225,94,2,1,1,0,7,8,96,53,1,263,163,6,3,2,0,15,17,179,100,3,488
2AE19629233013A3E055000000000001,ED3409_27208,Kilshanvy,177,180,12,369,25,1,0,0,0,1,9,26,26,0,88,26,3,0,0,0,3,5,32,20,0,89,51,4,0,0,0,4,14,58,46,0,177
2AE19629236E13A3E055000000000001,ED3409_27209,Levally,133,206,4,343,22,0,0,0,0,1,1,24,10,0,58,27,0,0,0,0,1,3,30,14,0,75,49,0,0,0,0,2,4,54,24,0,133
2AE19629239B13A3E055000000000001,ED3409_27210,Milltown,308,323,4,635,28,0,0,0,0,2,7,48,50,4,139,50,1,0,0,0,4,16,55,42,1,169,78,1,0,0,0,6,23,103,92,5,308
2AE1962923A913A3E055000000000001,ED3409_27211,Monivea,298,320,10,628,29,0,0,0,0,0,5,50,34,0,118,61,1,1,2,0,3,6,59,47,0,180,90,1,1,2,0,3,11,109,81,0,298
2AE1962922D213A3E055000000000001,ED3409_27212,Moyne,326,317,2,645,35,0,0,0,0,4,7,57,39,1,143,52,2,1,2,0,5,5,77,37,2,183,87,2,1,2,0,9,12,134,76,3,326
2AE19629230713A3E055000000000001,ED3409_27213,Ryehill,307,417,4,728,50,2,0,1,0,2,4,46,31,0,136,60,1,1,1,1,2,4,59,41,1,171,110,3,1,2,1,4,8,105,72,1,307
2AE19629233413A3E055000000000001,ED3409_27214,Toberadosh,147,203,2,352,28,0,1,0,0,0,1,24,17,0,71,26,1,0,0,0,0,2,22,24,1,76,54,1,1,0,0,0,3,46,41,1,147
2AE19629233E13A3E055000000000001,ED3409_27215,Tuam Rural,"2,126","3,368",240,"5,734",331,11,2,6,0,19,53,302,195,7,926,418,12,7,3,3,43,62,382,264,6,"1,200",749,23,9,9,3,62,115,684,459,13,"2,126"
2AE19629233F13A3E055000000000001,ED3409_27216,Tuam Urban,"1,179","2,031",135,"3,345",128,2,2,1,2,13,29,203,121,0,501,176,6,5,2,0,15,48,272,150,4,678,304,8,7,3,2,28,77,475,271,4,"1,179"
