GUID,GEOGID,GEOGDESC,T3_1YES,T3_1NO,T3_1NS,T3_1T,T3_2DIM,T3_2DIDOM,T3_2DIWOM,T3_2DILOOM,T3_2DINOM,T3_2DOESM,T3_2WOESM,T3_2LOOESM,T3_2NOESM,T3_2NSM,T3_2ALLM,T3_2DIF,T3_2DIDOF,T3_2DIWOF,T3_2DILOOF,T3_2DINOF,T3_2DOESF,T3_2WOESF,T3_2LOOESF,T3_2NOESF,T3_2NSF,T3_2ALLF,T3_2DIT,T3_2DIDOT,T3_2DIWOT,T3_2DILOOT,T3_2DINOT,T3_2DOEST,T3_2WOEST,T3_2LOOEST,T3_2NOEST,T3_2NST,T3_2ALLT
2ae19629-1961-13a3-e055-000000000001,2ae19629-1961-13a3-e055-000000000001,ARDNAREE SOUTH RURAL,1315,1594,76,2985,201,5,2,0,1,13,34,173,141,23,593,237,6,5,1,3,11,37,226,184,12,722,438,11,7,1,4,24,71,399,325,35,1315
2ae19629-1968-13a3-e055-000000000001,2ae19629-1968-13a3-e055-000000000001,CASTLERING,428,599,31,1058,72,2,0,0,0,4,9,58,56,4,205,77,4,0,0,0,4,12,66,56,4,223,149,6,0,0,0,8,21,124,112,8,428
2ae19629-196e-13a3-e055-000000000001,2ae19629-196e-13a3-e055-000000000001,CORRAUN,448,225,10,683,43,7,0,0,0,27,34,91,21,6,229,39,9,0,0,0,32,28,89,20,2,219,82,16,0,0,0,59,62,180,41,8,448
2ae19629-1970-13a3-e055-000000000001,2ae19629-1970-13a3-e055-000000000001,KILTAMAGH,675,833,58,1566,72,0,0,0,0,2,17,115,78,6,290,89,1,1,0,0,5,16,152,111,10,385,161,1,1,0,0,7,33,267,189,16,675
2ae19629-1977-13a3-e055-000000000001,2ae19629-1977-13a3-e055-000000000001,CROAGHMOYLE,63,100,12,175,7,0,0,0,0,0,1,12,10,0,30,9,0,0,0,0,1,1,10,12,0,33,16,0,0,0,0,1,2,22,22,0,63
2ae19629-18f1-13a3-e055-000000000001,2ae19629-18f1-13a3-e055-000000000001,BALLYSAKEERY,289,291,21,601,36,1,0,1,0,4,3,51,30,6,132,46,0,2,0,0,0,12,53,38,6,157,82,1,2,1,0,4,15,104,68,12,289
2ae19629-18ff-13a3-e055-000000000001,2ae19629-18ff-13a3-e055-000000000001,GOOLAMORE,69,51,6,126,7,0,0,0,0,0,3,14,5,0,29,8,0,0,0,0,4,3,18,5,2,40,15,0,0,0,0,4,6,32,10,2,69
2ae19629-1900-13a3-e055-000000000001,2ae19629-1900-13a3-e055-000000000001,FORGNEY,731,704,1542,2977,144,4,0,0,0,11,22,87,73,1,342,151,5,2,0,2,6,18,110,92,3,389,295,9,2,0,2,17,40,197,165,4,731
2ae19629-1913-13a3-e055-000000000001,2ae19629-1913-13a3-e055-000000000001,MULLARY,868,905,46,1819,136,3,1,0,1,9,14,129,104,10,407,174,2,0,4,2,11,21,132,107,8,461,310,5,1,4,3,20,35,261,211,18,868
2ae19629-1924-13a3-e055-000000000001,2ae19629-1924-13a3-e055-000000000001,KILFIAN SOUTH,111,122,7,240,8,0,0,0,0,0,0,29,15,1,53,13,0,1,0,0,0,4,24,15,1,58,21,0,1,0,0,0,4,53,30,2,111
2ae19629-192b-13a3-e055-000000000001,2ae19629-192b-13a3-e055-000000000001,STABANNAN,259,367,28,654,46,0,0,0,0,0,4,31,38,3,122,44,0,3,0,0,0,7,38,42,3,137,90,0,3,0,0,0,11,69,80,6,259
2ae19629-1933-13a3-e055-000000000001,2ae19629-1933-13a3-e055-000000000001,MOYNE,118,177,9,304,21,1,0,0,0,1,2,18,16,1,60,15,0,0,0,0,1,2,17,21,2,58,36,1,0,0,0,2,4,35,37,3,118
2ae19629-1936-13a3-e055-000000000001,2ae19629-1936-13a3-e055-000000000001,DUNDALK No. 1 URBAN,488,1493,315,2296,53,1,0,0,0,3,10,86,59,10,222,60,0,0,0,0,3,11,96,82,14,266,113,1,0,0,0,6,21,182,141,24,488
2ae19629-1944-13a3-e055-000000000001,2ae19629-1944-13a3-e055-000000000001,ADDERGOOLE,355,489,21,865,42,1,0,1,0,2,4,59,48,2,159,60,4,0,0,0,3,17,59,49,4,196,102,5,0,1,0,5,21,118,97,6,355
2ae19629-1948-13a3-e055-000000000001,2ae19629-1948-13a3-e055-000000000001,CASTLEBAR RURAL,3423,3853,369,7645,423,17,5,2,1,36,86,517,399,19,1505,575,11,11,2,2,45,122,674,442,34,1918,998,28,16,4,3,81,208,1191,841,53,3423
2ae19629-194c-13a3-e055-000000000001,2ae19629-194c-13a3-e055-000000000001,KILLEDAN,244,405,22,671,21,1,0,0,0,2,8,42,28,1,103,46,4,2,1,0,4,6,43,34,1,141,67,5,2,1,0,6,14,85,62,2,244
2ae19629-1950-13a3-e055-000000000001,2ae19629-1950-13a3-e055-000000000001,BALLYMASCANLAN,885,1208,103,2196,137,1,1,0,1,7,24,122,105,7,405,135,2,0,1,0,8,32,163,130,9,480,272,3,1,1,1,15,56,285,235,16,885
2ae19629-1952-13a3-e055-000000000001,2ae19629-1952-13a3-e055-000000000001,AGHAMORE,252,373,11,636,40,1,2,0,0,1,9,34,26,3,116,39,0,0,0,0,3,10,50,30,4,136,79,1,2,0,0,4,19,84,56,7,252
2ae19629-1964-13a3-e055-000000000001,2ae19629-1964-13a3-e055-000000000001,CLOONMORE,137,270,14,421,13,0,0,1,0,0,6,23,20,3,66,11,0,0,0,0,1,6,23,28,2,71,24,0,0,1,0,1,12,46,48,5,137
2ae19629-1965-13a3-e055-000000000001,2ae19629-1965-13a3-e055-000000000001,CONG,388,539,33,960,51,3,0,0,0,6,15,72,43,2,192,58,3,0,0,0,7,13,65,45,5,196,109,6,0,0,0,13,28,137,88,7,388
2ae19629-1966-13a3-e055-000000000001,2ae19629-1966-13a3-e055-000000000001,KILMOVEE,313,312,19,644,36,1,0,1,0,4,8,48,46,8,152,47,0,0,0,0,2,9,62,38,3,161,83,1,0,1,0,6,17,110,84,11,313
2ae19629-191e-13a3-e055-000000000001,2ae19629-191e-13a3-e055-000000000001,WEST GATE,1526,4203,643,6372,223,4,1,3,0,13,37,212,153,22,668,267,7,4,1,0,13,47,295,201,23,858,490,11,5,4,0,26,84,507,354,45,1526
2ae19629-1925-13a3-e055-000000000001,2ae19629-1925-13a3-e055-000000000001,LONGFORD No. 1 URBAN,803,2522,588,3913,134,0,3,2,0,11,20,98,69,17,354,145,2,3,1,0,7,20,141,118,12,449,279,2,6,3,0,18,40,239,187,29,803
2ae19629-1931-13a3-e055-000000000001,2ae19629-1931-13a3-e055-000000000001,MOUNTDAVIS,103,108,21,232,11,1,0,0,0,0,7,16,9,1,45,21,1,0,0,0,0,3,21,11,1,58,32,2,0,0,0,0,10,37,20,2,103
2ae19629-1932-13a3-e055-000000000001,2ae19629-1932-13a3-e055-000000000001,MOYDOW,338,409,27,774,53,1,0,0,0,3,6,41,52,3,159,71,5,0,0,0,2,3,50,43,5,179,124,6,0,0,0,5,9,91,95,8,338
2ae19629-1938-13a3-e055-000000000001,2ae19629-1938-13a3-e055-000000000001,DUNDALK No. 4 URBAN,2004,4031,445,6480,242,7,5,0,1,17,68,326,215,30,911,336,9,4,3,1,15,67,331,295,32,1093,578,16,9,3,2,32,135,657,510,62,2004
2ae19629-193f-13a3-e055-000000000001,2ae19629-193f-13a3-e055-000000000001,KILLALA,512,717,49,1278,76,3,1,2,1,2,12,70,57,5,229,71,3,2,0,0,7,17,105,71,7,283,147,6,3,2,1,9,29,175,128,12,512
2ae19629-1940-13a3-e055-000000000001,2ae19629-1940-13a3-e055-000000000001,MULLANALAGHTA,138,155,11,304,15,0,0,0,0,0,3,24,17,3,62,20,2,0,0,0,0,1,28,19,6,76,35,2,0,0,0,0,4,52,36,9,138
2ae19629-1945-13a3-e055-000000000001,2ae19629-1945-13a3-e055-000000000001,AGHAGOWER NORTH,451,560,15,1026,68,1,0,0,1,8,8,52,45,12,195,80,2,0,0,1,8,16,75,68,6,256,148,3,0,0,2,16,24,127,113,18,451
2ae19629-18a1-13a3-e055-000000000001,2ae19629-18a1-13a3-e055-000000000001,LEIGHLINBRIDGE,667,933,39,1639,91,4,1,0,0,7,14,85,84,14,300,111,2,1,1,0,3,23,123,90,13,367,202,6,2,1,0,10,37,208,174,27,667
2ae19629-18a3-13a3-e055-000000000001,2ae19629-18a3-13a3-e055-000000000001,TAWNYNAGRY,151,203,12,366,11,0,0,0,0,0,7,26,28,1,73,27,0,0,0,0,1,2,32,16,0,78,38,0,0,0,0,1,9,58,44,1,151
2ae19629-18a5-13a3-e055-000000000001,2ae19629-18a5-13a3-e055-000000000001,TOOMORE,663,919,84,1666,82,0,0,3,0,11,9,103,69,7,284,103,2,1,1,0,14,24,128,94,12,379,185,2,1,4,0,25,33,231,163,19,663
2ae19629-18a7-13a3-e055-000000000001,2ae19629-18a7-13a3-e055-000000000001,GRENNANSTOWN,458,709,49,1216,63,3,0,0,0,6,11,60,40,6,189,97,3,1,1,0,10,19,83,51,4,269,160,6,1,1,0,16,30,143,91,10,458
2ae19629-18b6-13a3-e055-000000000001,2ae19629-18b6-13a3-e055-000000000001,RATHKENNY,276,388,13,677,44,2,0,0,0,2,6,42,27,4,127,51,2,2,0,1,2,11,49,29,2,149,95,4,2,0,1,4,17,91,56,6,276
2ae19629-18b7-13a3-e055-000000000001,2ae19629-18b7-13a3-e055-000000000001,OLDLEIGHLIN,247,321,16,584,41,0,0,0,0,1,8,25,30,2,107,43,0,0,1,0,3,7,46,38,2,140,84,0,0,1,0,4,15,71,68,4,247
2ae19629-18b9-13a3-e055-000000000001,2ae19629-18b9-13a3-e055-000000000001,RATHANNA,44,90,0,134,7,0,0,0,0,0,0,5,4,1,17,9,0,0,0,0,0,3,11,3,1,27,16,0,0,0,0,0,3,16,7,2,44
2ae19629-18be-13a3-e055-000000000001,2ae19629-18be-13a3-e055-000000000001,CEANANNAS MÓR RURAL,1636,2875,290,4801,239,4,1,4,1,12,43,214,193,16,727,301,8,5,1,0,14,41,284,228,27,909,540,12,6,5,1,26,84,498,421,43,1636
2ae19629-197b-13a3-e055-000000000001,2ae19629-197b-13a3-e055-000000000001,KNAPPAGH,346,402,28,776,53,0,0,0,0,4,8,43,43,3,154,57,1,0,0,0,5,14,56,58,1,192,110,1,0,0,0,9,22,99,101,4,346
2ae19629-197d-13a3-e055-000000000001,2ae19629-197d-13a3-e055-000000000001,COLLON,678,1077,48,1803,114,1,1,0,0,4,21,81,89,8,319,130,2,2,0,0,6,26,104,84,5,359,244,3,3,0,0,10,47,185,173,13,678
2ae19629-1987-13a3-e055-000000000001,2ae19629-1987-13a3-e055-000000000001,BANADA,241,319,28,588,30,0,0,2,1,0,5,43,36,8,125,33,0,0,0,0,0,4,39,39,1,116,63,0,0,2,1,0,9,82,75,9,241
2ae19629-1989-13a3-e055-000000000001,2ae19629-1989-13a3-e055-000000000001,BREENCORRAGH,46,54,16,116,3,0,0,0,0,1,0,13,4,0,21,1,0,0,0,0,1,1,11,11,0,25,4,0,0,0,0,2,1,24,15,0,46
2ae19629-198d-13a3-e055-000000000001,2ae19629-198d-13a3-e055-000000000001,BALLYGIBBON,314,309,34,657,38,1,0,0,0,2,7,54,38,2,142,45,0,2,0,0,4,23,53,43,2,172,83,1,2,0,0,6,30,107,81,4,314
2ae19629-1990-13a3-e055-000000000001,2ae19629-1990-13a3-e055-000000000001,KILMACUMSY/KILCOLAGH,177,276,9,462,25,0,0,1,0,2,3,27,18,2,78,34,0,0,1,0,0,6,34,22,2,99,59,0,0,2,0,2,9,61,40,4,177
2ae19629-1991-13a3-e055-000000000001,2ae19629-1991-13a3-e055-000000000001,KILMORE,73,102,4,179,12,0,0,0,0,0,0,11,8,0,31,15,0,1,0,0,0,3,15,8,0,42,27,0,1,0,0,0,3,26,16,0,73
2ae19629-1996-13a3-e055-000000000001,2ae19629-1996-13a3-e055-000000000001,LISCONNY,169,200,15,384,25,0,0,0,0,0,2,20,20,2,69,32,0,0,0,0,0,4,35,28,1,100,57,0,0,0,0,0,6,55,48,3,169
2ae19629-1979-13a3-e055-000000000001,2ae19629-1979-13a3-e055-000000000001,CROSSBOYNE,269,289,27,585,42,0,0,2,0,1,4,40,37,4,130,41,1,0,0,0,2,6,49,40,0,139,83,1,0,2,0,3,10,89,77,4,269
2ae19629-1980-13a3-e055-000000000001,2ae19629-1980-13a3-e055-000000000001,BALLINAMORE,170,158,10,338,24,4,0,0,0,2,3,31,15,2,81,14,1,1,0,0,4,5,37,25,2,89,38,5,1,0,0,6,8,68,40,4,170
2ae19629-1981-13a3-e055-000000000001,2ae19629-1981-13a3-e055-000000000001,BALLINCHALLA,173,45,9,227,15,1,0,0,0,9,19,27,10,6,87,18,9,0,0,0,13,11,27,6,2,86,33,10,0,0,0,22,30,54,16,8,173
2ae19629-1983-13a3-e055-000000000001,2ae19629-1983-13a3-e055-000000000001,CUILDOO,137,209,7,353,8,0,0,2,0,2,5,27,18,1,63,18,0,0,0,0,2,4,31,17,2,74,26,0,0,2,0,4,9,58,35,3,137
2ae19629-198f-13a3-e055-000000000001,2ae19629-198f-13a3-e055-000000000001,BALLYKISTEEN,332,486,38,856,38,0,0,0,1,1,6,52,46,5,149,47,0,0,0,0,1,14,55,63,3,183,85,0,0,0,1,2,20,107,109,8,332
2ae19629-1994-13a3-e055-000000000001,2ae19629-1994-13a3-e055-000000000001,KILTURRA,94,121,5,220,16,0,1,0,0,1,2,13,10,0,43,20,1,0,0,0,0,1,18,10,1,51,36,1,1,0,0,1,3,31,20,1,94
2ae19629-19a7-13a3-e055-000000000001,2ae19629-19a7-13a3-e055-000000000001,LISSONUFFY,66,95,1,162,10,0,0,0,0,0,2,9,5,0,26,11,0,0,0,0,0,1,17,11,0,40,21,0,0,0,0,0,3,26,16,0,66
2ae19629-19a9-13a3-e055-000000000001,2ae19629-19a9-13a3-e055-000000000001,CALRY,911,787,40,1738,82,3,2,1,0,6,15,142,114,14,379,149,2,3,1,0,8,42,184,131,12,532,231,5,5,2,0,14,57,326,245,26,911
2ae19629-1955-13a3-e055-000000000001,2ae19629-1955-13a3-e055-000000000001,AN GEATA MÓR THUAIDH,554,395,29,978,83,3,0,0,0,14,12,90,42,9,253,99,7,1,0,0,13,25,111,39,6,301,182,10,1,0,0,27,37,201,81,15,554
2ae19629-1958-13a3-e055-000000000001,2ae19629-1958-13a3-e055-000000000001,CLOGHER,404,498,20,922,47,1,0,1,0,12,12,65,41,5,184,61,2,1,3,1,6,16,76,52,2,220,108,3,1,4,1,18,28,141,93,7,404
2ae19629-1959-13a3-e055-000000000001,2ae19629-1959-13a3-e055-000000000001,KILMACLASSER,280,372,13,665,35,0,0,0,0,4,6,34,25,5,109,62,1,0,0,0,6,3,50,43,6,171,97,1,0,0,0,10,9,84,68,11,280
2ae19629-195a-13a3-e055-000000000001,2ae19629-195a-13a3-e055-000000000001,KILMAINE,378,568,31,977,48,0,0,1,0,1,7,64,44,4,169,53,1,1,0,0,1,9,81,58,5,209,101,1,1,1,0,2,16,145,102,9,378
2ae19629-195c-13a3-e055-000000000001,2ae19629-195c-13a3-e055-000000000001,BARRONSTOWN,317,391,22,730,38,2,0,0,0,4,10,59,27,2,142,54,5,1,0,0,4,8,63,32,8,175,92,7,1,0,0,8,18,122,59,10,317
2ae19629-196b-13a3-e055-000000000001,2ae19629-196b-13a3-e055-000000000001,ATTYMASS WEST,90,159,14,263,14,0,0,0,0,0,2,10,8,1,35,18,0,0,0,0,0,1,22,14,0,55,32,0,0,0,0,0,3,32,22,1,90
2ae19629-196c-13a3-e055-000000000001,2ae19629-196c-13a3-e055-000000000001,COOLNAHA,247,248,7,502,33,0,0,0,0,2,2,32,40,3,112,50,0,1,0,0,1,6,39,34,4,135,83,0,1,0,0,3,8,71,74,7,247
2ae19629-1971-13a3-e055-000000000001,2ae19629-1971-13a3-e055-000000000001,KILVINE,302,319,27,648,33,0,0,0,1,5,4,48,41,7,139,52,0,1,0,0,3,4,58,41,4,163,85,0,1,0,1,8,8,106,82,11,302
2ae19629-1967-13a3-e055-000000000001,2ae19629-1967-13a3-e055-000000000001,KILSALLAGH,259,282,15,556,36,1,0,0,0,5,10,47,33,2,134,31,1,0,0,0,4,9,46,31,3,125,67,2,0,0,0,9,19,93,64,5,259
2ae19629-197c-13a3-e055-000000000001,2ae19629-197c-13a3-e055-000000000001,KNOCK NORTH,384,548,39,971,40,0,0,0,0,3,11,51,52,7,164,47,0,0,0,0,5,11,89,63,5,220,87,0,0,0,0,8,22,140,115,12,384
2ae19629-1984-13a3-e055-000000000001,2ae19629-1984-13a3-e055-000000000001,KNOCK SOUTH,371,386,20,777,39,1,0,0,0,5,12,47,44,3,151,32,2,0,0,0,11,12,104,55,4,220,71,3,0,0,0,16,24,151,99,7,371
2ae19629-1986-13a3-e055-000000000001,2ae19629-1986-13a3-e055-000000000001,KNOCKNALOWER,365,356,21,742,17,2,0,0,0,10,12,85,33,4,163,44,2,2,0,0,9,21,90,26,8,202,61,4,2,0,0,19,33,175,59,12,365
2ae19629-198a-13a3-e055-000000000001,2ae19629-198a-13a3-e055-000000000001,BRICKLIEVE,92,100,14,206,7,0,0,0,0,1,2,18,11,1,40,13,0,0,0,0,1,7,17,13,1,52,20,0,0,0,0,2,9,35,24,2,92
2ae19629-199f-13a3-e055-000000000001,2ae19629-199f-13a3-e055-000000000001,LISSADILL NORTH,652,790,56,1498,77,1,2,1,1,6,15,63,78,11,255,142,6,2,2,0,4,25,111,99,6,397,219,7,4,3,1,10,40,174,177,17,652
2ae19629-19ad-13a3-e055-000000000001,2ae19629-19ad-13a3-e055-000000000001,OWENMORE,32,67,1,100,5,0,0,0,0,0,0,5,5,1,16,4,0,0,0,0,0,0,8,3,1,16,9,0,0,0,0,0,0,13,8,2,32
2ae19629-19af-13a3-e055-000000000001,2ae19629-19af-13a3-e055-000000000001,CLOONYGORMICAN,184,221,23,428,19,0,0,0,0,3,3,30,27,4,86,21,0,0,0,0,0,4,40,33,0,98,40,0,0,0,0,3,7,70,60,4,184
2ae19629-1946-13a3-e055-000000000001,2ae19629-1946-13a3-e055-000000000001,CARAUN,170,155,15,340,18,1,0,0,0,0,4,27,29,4,83,15,0,0,0,0,1,8,31,29,3,87,33,1,0,0,0,1,12,58,58,7,170
2ae19629-194f-13a3-e055-000000000001,2ae19629-194f-13a3-e055-000000000001,ARDEE URBAN,1370,3499,389,5258,197,1,1,2,1,7,26,168,159,20,582,264,1,0,1,0,19,38,211,231,23,788,461,2,1,3,1,26,64,379,390,43,1370
2ae19629-1954-13a3-e055-000000000001,2ae19629-1954-13a3-e055-000000000001,AN GEATA MÓR THEAS,606,217,19,842,57,13,1,1,0,70,38,104,22,7,313,77,28,2,1,0,54,39,68,20,4,293,134,41,3,2,0,124,77,172,42,11,606
2ae19629-195b-13a3-e055-000000000001,2ae19629-195b-13a3-e055-000000000001,KILMEENA,720,795,56,1571,109,3,0,0,1,3,16,100,97,7,336,104,4,3,0,0,6,32,127,103,5,384,213,7,3,0,1,9,48,227,200,12,720
2ae19629-195f-13a3-e055-000000000001,2ae19629-195f-13a3-e055-000000000001,ARDAGH,150,198,6,354,18,0,0,0,0,3,0,22,13,2,58,21,1,0,0,0,6,5,34,21,4,92,39,1,0,0,0,9,5,56,34,6,150
2ae19629-196d-13a3-e055-000000000001,2ae19629-196d-13a3-e055-000000000001,COONARD,137,146,15,298,10,0,0,1,0,0,1,30,19,2,63,18,2,0,0,0,0,4,30,20,0,74,28,2,0,1,0,0,5,60,39,2,137
2ae19629-1972-13a3-e055-000000000001,2ae19629-1972-13a3-e055-000000000001,CLOGHER,1222,2008,100,3330,207,4,3,1,0,8,18,137,158,18,554,248,5,3,0,0,10,30,168,188,16,668,455,9,6,1,0,18,48,305,346,34,1222
2ae19629-1973-13a3-e055-000000000001,2ae19629-1973-13a3-e055-000000000001,CLONKEEN,273,404,15,692,47,1,0,1,1,0,7,30,32,4,123,56,0,0,0,0,1,10,46,35,2,150,103,1,0,1,1,1,17,76,67,6,273
2ae19629-18bf-13a3-e055-000000000001,2ae19629-18bf-13a3-e055-000000000001,CEANANNAS MÓR URBAN,563,1438,142,2143,71,0,0,0,0,8,10,81,74,7,251,83,1,1,1,1,7,17,112,73,16,312,154,1,1,1,1,15,27,193,147,23,563
2ae19629-18c0-13a3-e055-000000000001,2ae19629-18c0-13a3-e055-000000000001,RATHMORE,585,439,27,1051,81,15,2,1,0,59,20,59,35,5,277,82,26,1,1,0,66,27,73,28,4,308,163,41,3,2,0,125,47,132,63,9,585
2ae19629-18c9-13a3-e055-000000000001,2ae19629-18c9-13a3-e055-000000000001,DROMIN,269,363,30,662,38,0,1,0,0,0,3,31,35,1,109,52,1,0,0,0,1,12,40,54,0,160,90,1,1,0,0,1,15,71,89,1,269
2ae19629-18d0-13a3-e055-000000000001,2ae19629-18d0-13a3-e055-000000000001,DALGAN,467,593,68,1128,56,2,0,0,2,6,9,69,60,5,209,65,1,0,0,3,6,20,91,69,3,258,121,3,0,0,5,12,29,160,129,8,467
2ae19629-18d3-13a3-e055-000000000001,2ae19629-18d3-13a3-e055-000000000001,DERRYLOUGHAN,332,386,33,751,39,3,0,0,0,3,10,59,30,6,150,51,3,0,0,0,1,13,78,32,4,182,90,6,0,0,0,4,23,137,62,10,332
2ae19629-18d8-13a3-e055-000000000001,2ae19629-18d8-13a3-e055-000000000001,BALLYHAUNIS,929,2111,326,3366,151,2,0,0,1,14,25,120,101,11,425,169,1,0,0,1,9,26,162,123,13,504,320,3,0,0,2,23,51,282,224,24,929
2ae19629-18e0-13a3-e055-000000000001,2ae19629-18e0-13a3-e055-000000000001,CURRYGRANE,59,74,6,139,4,1,0,1,1,1,1,11,10,0,30,8,0,0,0,0,1,4,8,7,1,29,12,1,0,1,1,2,5,19,17,1,59
2ae19629-18f3-13a3-e055-000000000001,2ae19629-18f3-13a3-e055-000000000001,GLENAMOY,99,96,10,205,9,0,1,0,0,6,3,24,3,2,48,12,1,2,0,0,2,5,21,7,1,51,21,1,3,0,0,8,8,45,10,3,99
2ae19629-1998-13a3-e055-000000000001,2ae19629-1998-13a3-e055-000000000001,BALLYLUSKY,165,165,20,350,17,1,0,0,0,0,5,18,28,1,70,35,1,0,0,0,0,8,24,25,2,95,52,2,0,0,0,0,13,42,53,3,165
2ae19629-19a6-13a3-e055-000000000001,2ae19629-19a6-13a3-e055-000000000001,LISMAHA,198,152,8,358,21,0,0,0,0,1,4,38,26,4,94,29,0,0,1,0,0,5,38,28,3,104,50,0,0,1,0,1,9,76,54,7,198
2ae19629-19b4-13a3-e055-000000000001,2ae19629-19b4-13a3-e055-000000000001,CARRICKBANAGHER,269,405,18,692,39,2,1,2,0,1,3,38,29,4,119,56,0,0,3,0,4,3,39,42,3,150,95,2,1,5,0,5,6,77,71,7,269
2ae19629-19c8-13a3-e055-000000000001,2ae19629-19c8-13a3-e055-000000000001,CREEVE,60,86,7,153,8,0,0,0,0,2,0,9,8,1,28,9,0,0,0,0,3,1,13,5,1,32,17,0,0,0,0,5,1,22,13,2,60
2ae19629-19d4-13a3-e055-000000000001,2ae19629-19d4-13a3-e055-000000000001,ROSCOMMON RURAL,2256,2841,205,5302,308,7,5,1,1,13,45,335,236,15,966,415,7,7,3,1,27,69,419,312,30,1290,723,14,12,4,2,40,114,754,548,45,2256
2ae19629-19e3-13a3-e055-000000000001,2ae19629-19e3-13a3-e055-000000000001,COOLANEY,608,833,57,1498,108,1,1,0,0,3,15,66,75,10,279,111,6,0,1,0,5,16,98,87,5,329,219,7,1,1,0,8,31,164,162,15,608
2ae19629-19e4-13a3-e055-000000000001,2ae19629-19e4-13a3-e055-000000000001,COOLAVIN,163,265,20,448,22,0,0,1,0,1,5,22,25,4,80,24,0,0,0,0,0,2,32,21,4,83,46,0,0,1,0,1,7,54,46,8,163
2ae19629-19ea-13a3-e055-000000000001,2ae19629-19ea-13a3-e055-000000000001,TAGHMACONNELL,156,141,6,303,30,0,1,0,0,0,3,22,21,2,79,25,0,0,0,0,2,3,25,18,4,77,55,0,1,0,0,2,6,47,39,6,156
2ae19629-19b6-13a3-e055-000000000001,2ae19629-19b6-13a3-e055-000000000001,CARTRON,76,78,1,155,7,0,0,0,0,0,0,11,9,1,28,14,0,0,0,0,0,2,21,10,1,48,21,0,0,0,0,0,2,32,19,2,76
2ae19629-19be-13a3-e055-000000000001,2ae19629-19be-13a3-e055-000000000001,OAKPORT,240,232,12,484,36,1,0,0,0,4,3,34,28,1,107,37,2,2,0,0,3,6,49,31,3,133,73,3,2,0,0,7,9,83,59,4,240
2ae19629-19c6-13a3-e055-000000000001,2ae19629-19c6-13a3-e055-000000000001,CREAGH,427,517,24,968,33,1,2,0,0,1,11,85,53,4,190,47,2,0,1,0,1,20,98,64,4,237,80,3,2,1,0,2,31,183,117,8,427
2ae19629-19eb-13a3-e055-000000000001,2ae19629-19eb-13a3-e055-000000000001,TERMONBARRY,351,557,30,938,59,0,0,0,0,0,4,47,46,3,159,47,2,0,0,1,4,9,67,58,4,192,106,2,0,0,1,4,13,114,104,7,351
2ae19629-19ec-13a3-e055-000000000001,2ae19629-19ec-13a3-e055-000000000001,THOMASTOWN,371,366,24,761,31,0,1,1,0,2,7,56,65,2,165,56,0,1,0,0,1,12,62,71,3,206,87,0,2,1,0,3,19,118,136,5,371
2ae19629-19ff-13a3-e055-000000000001,2ae19629-19ff-13a3-e055-000000000001,AGLISHCLOGHANE,101,156,5,262,12,0,0,0,0,0,0,11,15,2,40,14,0,0,0,0,2,3,27,13,2,61,26,0,0,0,0,2,3,38,28,4,101
2ae19629-1a10-13a3-e055-000000000001,2ae19629-1a10-13a3-e055-000000000001,ACLARE,90,128,10,228,7,1,0,0,0,0,1,17,11,2,39,8,0,0,0,0,0,4,21,17,1,51,15,1,0,0,0,0,5,38,28,3,90
2ae19629-1a21-13a3-e055-000000000001,2ae19629-1a21-13a3-e055-000000000001,BALLINA,1551,1537,218,3306,229,2,4,0,2,10,33,214,184,21,699,254,2,1,1,1,10,59,274,235,15,852,483,4,5,1,3,20,92,488,419,36,1551
2ae19629-1978-13a3-e055-000000000001,2ae19629-1978-13a3-e055-000000000001,CROAGHPATRICK,342,302,34,678,38,3,1,0,0,7,16,43,37,2,147,53,2,0,0,0,5,15,66,44,10,195,91,5,1,0,0,12,31,109,81,12,342
2ae19629-197e-13a3-e055-000000000001,2ae19629-197e-13a3-e055-000000000001,CREGGAN UPPER,296,521,28,845,35,6,0,0,0,3,7,50,34,2,137,54,1,1,0,0,3,12,56,30,2,159,89,7,1,0,0,6,19,106,64,4,296
2ae19629-198b-13a3-e055-000000000001,2ae19629-198b-13a3-e055-000000000001,KILMACTEIGE,93,126,2,221,8,0,0,0,0,1,0,17,15,3,44,13,0,0,0,0,0,2,11,21,2,49,21,0,0,0,0,1,2,28,36,5,93
2ae19629-198c-13a3-e055-000000000001,2ae19629-198c-13a3-e055-000000000001,KILMACTRANNY,179,161,11,351,19,1,0,0,0,0,3,25,18,1,67,39,1,0,0,0,2,2,37,28,3,112,58,2,0,0,0,2,5,62,46,4,179
2ae19629-1999-13a3-e055-000000000001,2ae19629-1999-13a3-e055-000000000001,BALLYMACKEY,298,245,15,558,44,0,0,0,0,0,8,47,35,2,136,50,0,1,0,0,1,11,62,34,3,162,94,0,1,0,0,1,19,109,69,5,298
2ae19629-199a-13a3-e055-000000000001,2ae19629-199a-13a3-e055-000000000001,KILTOOM,752,877,36,1665,90,0,0,0,1,5,17,114,112,7,346,109,0,1,1,0,7,23,142,116,7,406,199,0,1,1,1,12,40,256,228,14,752
